consumer_id,psychographic_type,brainfry_score,n_recommended,product_id,product_name,brand,price,star_rating,review_count,baseline_type
C188,Utilitarian,0.47,4,P0044,트러블 스킨,닥터지,22000,4.5,2100,random
C188,Utilitarian,0.47,4,P0040,순한 pH 스킨,에뛰드,7900,4.2,1500,random
C189,Utilitarian,0.39,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,random
C189,Utilitarian,0.39,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,random
C189,Utilitarian,0.39,4,P0147,판테놀 마스크팩,토리든,3500,4.6,3300,random
C189,Utilitarian,0.39,4,P0125,비타민 C 마스크팩,조선미녀,3000,4.6,4200,random
C190,Utilitarian,0.38,4,P0460,쿨링 바디워시,어노브,10000,4.2,1700,random
C190,Utilitarian,0.38,4,P0455,라이스 바디워시,조선미녀,15000,4.4,2200,random
C190,Utilitarian,0.38,4,P0470,세라마이드 바디워시,바이오힐보,30000,4.7,1600,random
C190,Utilitarian,0.38,4,P0477,나이아신아마이드 바디워시,아누아,18000,4.5,2800,random
C191,Utilitarian,0.34,5,P0464,쿨링 바디워시,닥터지,18000,4.4,2300,random
C191,Utilitarian,0.34,5,P0466,글로우 바디워시,롬앤,16000,4.5,2100,random
C191,Utilitarian,0.34,5,P0489,모이스처 바디워시,미샤,11500,4.3,2500,random
C191,Utilitarian,0.34,5,P0472,그린티 바디워시,이니스프리,17000,4.5,3900,random
C191,Utilitarian,0.34,5,P0475,콜라겐 바디워시,바이오힐보,33000,4.7,2000,random
C192,Utilitarian,0.42,4,P0479,로즈 바디워시,이니스프리,18000,4.5,3200,random
C192,Utilitarian,0.42,4,P0484,비타민 C 바디워시,조선미녀,17000,4.5,2400,random
C192,Utilitarian,0.42,4,P0496,어성초 바디워시,조선미녀,16500,4.5,2500,random
C192,Utilitarian,0.42,4,P0452,그린티 바디워시,이니스프리,16000,4.5,3800,random
C193,Utilitarian,0.41,4,P0131,히알루론 마스크팩,라네즈,5000,4.7,3200,random
C193,Utilitarian,0.41,4,P0139,세라마이드 마스크팩,토리든,3200,4.6,3000,random
C193,Utilitarian,0.41,4,P0123,콜라겐 마스크팩,바이오힐보,7000,4.8,2900,random
C193,Utilitarian,0.41,4,P0138,콜라겐 앰플 마스크팩,바이오힐보,6500,4.7,2200,random
C194,Utilitarian,0.33,5,P0010,보리지 스킨,어노브,9800,4.3,680,random
C194,Utilitarian,0.33,5,P0029,알란토인 수딩 스킨,코스알엑스,17000,4.5,2800,random
C194,Utilitarian,0.33,5,P0012,순수 스킨,에뛰드,8900,4.2,950,random
C194,Utilitarian,0.33,5,P0039,아이스 스킨,이니스프리,20000,4.4,2100,random
C194,Utilitarian,0.33,5,P0024,프로폴리스 스킨,미샤,16000,4.4,1900,random
C195,Utilitarian,0.37,4,P0425,녹차 두피 샴푸,이니스프리,19000,4.4,2600,random
C195,Utilitarian,0.37,4,P0428,로즈마리 두피 샴푸,이니스프리,20500,4.5,2900,random
C195,Utilitarian,0.37,4,P0402,그린티 헤어 샴푸,이니스프리,18000,4.5,2800,random
C195,Utilitarian,0.37,4,P0445,어성초 샴푸,조선미녀,18500,4.5,2200,random
C196,Utilitarian,0.4,4,P0350,빈티지 로즈 파운데이션,조선미녀,21000,4.5,1900,random
C196,Utilitarian,0.4,4,P0315,에어리 파운데이션,에뛰드,18500,4.3,2200,random
C196,Utilitarian,0.4,4,P0318,글로우 파운데이션 2호,롬앤,24000,4.5,1900,random
C196,Utilitarian,0.4,4,P0343,볼륨 파운데이션,이니스프리,22000,4.4,2500,random
C197,Utilitarian,0.23,5,P0109,펩타이드 탄력 마스크팩,바이오힐보,5500,4.7,1800,random
C197,Utilitarian,0.23,5,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,random
C197,Utilitarian,0.23,5,P0102,워터슬리핑 마스크팩,라네즈,30000,4.8,4800,random
C197,Utilitarian,0.23,5,P0125,비타민 C 마스크팩,조선미녀,3000,4.6,4200,random
C197,Utilitarian,0.23,5,P0142,수딩 아쿠아 마스크팩,아누아,3000,4.6,3500,random
C198,Utilitarian,0.45,4,P0053,누시바 슬로우 에이징 로션,아누아,28000,4.6,2600,random
C198,Utilitarian,0.45,4,P0057,비타민 C 로션,닥터지,25000,4.5,1900,random
C198,Utilitarian,0.45,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,random
C198,Utilitarian,0.45,4,P0070,데일리 로션,어노브,8800,4.3,760,random
C199,Utilitarian,0.44,4,P0437,볼륨 샴푸,이니스프리,19500,4.4,2200,random
C199,Utilitarian,0.44,4,P0450,쌀뜨물 샴푸,조선미녀,17500,4.5,2300,random
C199,Utilitarian,0.44,4,P0430,비오틴 강화 샴푸,바이오힐보,37000,4.7,1800,random
C199,Utilitarian,0.44,4,P0423,콜라겐 샴푸,바이오힐보,36000,4.7,2100,random
C200,Utilitarian,0.28,5,P0082,진정 장벽 로션,코스알엑스,23000,4.6,3400,random
C200,Utilitarian,0.28,5,P0074,갈락토미세스 로션,코스알엑스,22000,4.6,2800,random
C200,Utilitarian,0.28,5,P0057,비타민 C 로션,닥터지,25000,4.5,1900,random
C200,Utilitarian,0.28,5,P0090,피부 진정 로션,바이오힐보,44000,4.7,1600,random
C200,Utilitarian,0.28,5,P0096,라이트 로션,이니스프리,21000,4.5,2900,random
