consumer_id,psychographic_type,preference_style,budget_amount,skin_type,subcategory,brainfry_score,product_id,product_name,brand,price,star_rating,product_style,product_subcat
C107,Impulsive,utilitarian,30332,oily,스킨,0.71,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,282,나이아신아마이드 쿠션,아누아,27000,4.6,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,288,리얼 커버 쿠션,클리오,27000,4.6,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,255,그린티 씨드 쿠션,이니스프리,24000,4.5,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,275,그린티 쿠션,이니스프리,25000,4.5,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,260,인텐스 커버 쿠션,클리오,26000,4.5,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,270,글로우 쿠션 리필,이니스프리,22000,4.5,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,296,비비 쿠션,닥터지,27000,4.5,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,277,퍼펙트 커버 쿠션,미샤,23000,4.4,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,291,내추럴 쿠션,미샤,22000,4.4,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,294,퍼펙트 쿠션,미샤,22000,4.4,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,284,뉴트로지나 쿠션,미샤,21000,4.3,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,287,데일리 쿠션,에뛰드,18000,4.2,utilitarian,쿠션
C108,Impulsive,utilitarian,27096,oily,쿠션,0.77,300,슬림 쿠션,어노브,18000,4.2,utilitarian,쿠션
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,13,비피다 바이옴 컴플렉스 스킨,이니스프리,35000,4.8,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,6,히알루론 스킨,토리든,21000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,16,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,23,비타민 C 20 스킨,조선미녀,35000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,27,콜라겐 부스팅 스킨,바이오힐보,38000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,35,리들샷 100 스킨,VT코스메틱,23000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,38,펩타이드 스킨,바이오힐보,36000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,43,리들샷 200 스킨,VT코스메틱,26000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,1,그린티 씨드 스킨,이니스프리,25000,4.7,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,33,세라마이드 스킨,토리든,22000,4.6,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,8,멀티 버텍스 UV 스킨,바이오힐보,29000,4.5,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,36,비타민 스킨,닥터지,19500,4.5,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,20,징코 스킨,조선미녀,19500,4.4,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,10,보리지 스킨,어노브,9800,4.3,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C109,Impulsive,utilitarian,44685,dry,스킨,0.72,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C110,Impulsive,hedonic,23016,combo,샴푸,0.79,411,라이스 워터 샴푸,조선미녀,18500,4.6,hedonic,샴푸
C110,Impulsive,hedonic,23016,combo,샴푸,0.79,450,쌀뜨물 샴푸,조선미녀,17500,4.5,hedonic,샴푸
C110,Impulsive,hedonic,23016,combo,샴푸,0.79,406,라이스 헤어 샴푸,조선미녀,17000,4.4,hedonic,샴푸
C110,Impulsive,hedonic,23016,combo,샴푸,0.79,435,내추럴 샴푸,에뛰드,13000,4.2,hedonic,샴푸
C110,Impulsive,hedonic,23016,combo,샴푸,0.79,417,내추럴 발란스 샴푸,에뛰드,12500,4.2,hedonic,샴푸
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,123,콜라겐 마스크팩,바이오힐보,7000,4.8,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,115,황금 앰플 마스크팩,바이오힐보,6000,4.7,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,122,시카 진정 마스크팩,코스알엑스,4500,4.7,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,138,콜라겐 앰플 마스크팩,바이오힐보,6500,4.7,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,148,리페어 마스크팩,바이오힐보,6000,4.7,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,109,펩타이드 탄력 마스크팩,바이오힐보,5500,4.7,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,124,펩타이드 마스크팩,토리든,4000,4.6,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,140,레티놀 마스크팩,닥터지,5500,4.6,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,147,판테놀 마스크팩,토리든,3500,4.6,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,106,시카 카밍 마스크팩,닥터지,3500,4.6,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,119,콜라겐 탄력 마스크팩,닥터지,3500,4.5,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,128,마데카소사이드 마스크팩,닥터지,3800,4.5,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,130,갈락토미세스 마스크팩,코스알엑스,3000,4.5,utilitarian,마스크팩
C111,Impulsive,utilitarian,27017,combo,마스크팩,0.83,103,리얼 네이처 마스크팩,네이처리퍼블릭,1500,4.2,utilitarian,마스크팩
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,28,나이아신아마이드 스킨,토리든,20000,4.6,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,2,시카페어 스킨,코스알엑스,19800,4.6,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,9,AHA BHA 클라리파잉 스킨,코스알엑스,22000,4.6,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,34,갈락토미세스 스킨,코스알엑스,19000,4.5,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,22,시카 트러블 스킨,닥터지,18000,4.5,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,36,비타민 스킨,닥터지,19500,4.5,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,41,레몬 비타민 스킨,닥터지,19000,4.5,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,44,트러블 스킨,닥터지,22000,4.5,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,49,쿨링 스킨,닥터지,21000,4.4,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,7,1025 독도 스킨,닥터지,17000,4.4,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,20,징코 스킨,조선미녀,19500,4.4,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,39,아이스 스킨,이니스프리,20000,4.4,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,50,포어 스킨,미샤,16000,4.4,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C112,Impulsive,utilitarian,22118,oily,스킨,0.83,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C113,Impulsive,hedonic,26779,oily,스킨,0.7,5,라이스 워터 브라이트 스킨,조선미녀,18000,4.6,hedonic,스킨
C113,Impulsive,hedonic,26779,oily,스킨,0.7,18,유자 C 비타민 스킨,이니스프리,26000,4.5,hedonic,스킨
C113,Impulsive,hedonic,26779,oily,스킨,0.7,48,라이스 스킨,조선미녀,18500,4.5,hedonic,스킨
C113,Impulsive,hedonic,26779,oily,스킨,0.7,24,프로폴리스 스킨,미샤,16000,4.4,hedonic,스킨
C113,Impulsive,hedonic,26779,oily,스킨,0.7,15,퍼펙트 스킨,클리오,16500,4.3,hedonic,스킨
C113,Impulsive,hedonic,26779,oily,스킨,0.7,12,순수 스킨,에뛰드,8900,4.2,hedonic,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,35,리들샷 100 스킨,VT코스메틱,23000,4.7,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,43,리들샷 200 스킨,VT코스메틱,26000,4.7,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,31,마데카소사이드 스킨,아누아,21000,4.6,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,47,판테놀 스킨,코스알엑스,23000,4.6,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,14,시카 리페어 스킨,닥터지,19000,4.5,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,42,판테놀 수딩 스킨,코스알엑스,18500,4.5,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,4,토닝 스킨,아누아,22000,4.5,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,8,멀티 버텍스 UV 스킨,바이오힐보,29000,4.5,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,29,알란토인 수딩 스킨,코스알엑스,17000,4.5,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,36,비타민 스킨,닥터지,19500,4.5,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,11,레티놀 유스 액티베이팅 스킨,미샤,15000,4.4,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,20,징코 스킨,조선미녀,19500,4.4,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,46,알로에 스킨,이니스프리,13000,4.3,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,26,수분 토닝 스킨,에뛰드,8500,4.2,utilitarian,스킨
C114,Impulsive,utilitarian,29871,combo,스킨,0.86,40,순한 pH 스킨,에뛰드,7900,4.2,utilitarian,스킨
C115,Impulsive,hedonic,23912,oily,로션,0.65,78,비타민 로션,조선미녀,22000,4.5,hedonic,로션
C115,Impulsive,hedonic,23912,oily,로션,0.65,72,프로폴리스 로션,미샤,18000,4.4,hedonic,로션
C115,Impulsive,hedonic,23912,oily,로션,0.65,84,선물같은 로션,에뛰드,11000,4.3,hedonic,로션
C115,Impulsive,hedonic,23912,oily,로션,0.65,60,선물 같은 로션,에뛰드,9900,4.2,hedonic,로션
C115,Impulsive,hedonic,23912,oily,로션,0.65,67,에어리 핏 로션,에뛰드,9500,4.2,hedonic,로션
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,163,크림 립틴트,라네즈,18000,4.7,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,182,시어 립틴트,라네즈,18000,4.7,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,197,매트 립틴트,클리오,11500,4.7,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,152,블러 퍼지 립틴트,클리오,10000,4.6,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,170,세라마이드 립틴트,토리든,11500,4.6,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,175,무드 코랄 립틴트,롬앤,9000,4.6,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,193,새틴 립틴트,클리오,12000,4.6,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,194,오일 립틴트,롬앤,10000,4.6,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,200,코팅 립틴트,클리오,11000,4.6,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,162,글리터 립틴트,클리오,11000,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,174,글라스 립틴트,에뛰드,9500,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,181,마블 립틴트,롬앤,9500,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,166,비건 립틴트,이니스프리,10000,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,168,아이시 립틴트,아누아,9000,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,176,내추럴 립틴트,이니스프리,10000,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,177,비건 립틴트,아누아,9500,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,184,누드 립틴트,조선미녀,9000,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,188,로즈 립틴트,이니스프리,10500,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,192,시어 로즈 립틴트,이니스프리,10000,4.5,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,161,쥬시 드롭 립틴트,에뛰드,7000,4.4,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,183,오렌지 립틴트,닥터지,10000,4.4,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,195,핑크 립틴트,이니스프리,9500,4.4,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,199,틴티드 립틴트,이니스프리,9000,4.4,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,158,데이지 밀크 립틴트,미샤,7000,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,165,뉴 무드 립틴트,미샤,7500,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,178,크리미 립틴트,미샤,7500,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,180,글로시 립틴트,에뛰드,7000,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,186,젤 립틴트,에뛰드,7500,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,189,베리 립틴트,미샤,7000,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,191,코럴 피크 립틴트,에뛰드,7000,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,198,데이지 립틴트,에뛰드,6800,4.3,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,159,젤리 립틴트,에뛰드,6500,4.2,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,167,시어 슬림 립틴트,어노브,8500,4.2,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,187,밀키 립틴트,어노브,8000,4.2,hedonic,립틴트
C116,Impulsive,hedonic,38988,dry,립틴트,0.79,190,캔디 립틴트,에뛰드,6500,4.2,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,163,크림 립틴트,라네즈,18000,4.7,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,182,시어 립틴트,라네즈,18000,4.7,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,197,매트 립틴트,클리오,11500,4.7,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,152,블러 퍼지 립틴트,클리오,10000,4.6,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,170,세라마이드 립틴트,토리든,11500,4.6,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,175,무드 코랄 립틴트,롬앤,9000,4.6,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,193,새틴 립틴트,클리오,12000,4.6,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,194,오일 립틴트,롬앤,10000,4.6,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,200,코팅 립틴트,클리오,11000,4.6,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,162,글리터 립틴트,클리오,11000,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,174,글라스 립틴트,에뛰드,9500,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,181,마블 립틴트,롬앤,9500,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,166,비건 립틴트,이니스프리,10000,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,168,아이시 립틴트,아누아,9000,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,176,내추럴 립틴트,이니스프리,10000,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,177,비건 립틴트,아누아,9500,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,184,누드 립틴트,조선미녀,9000,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,188,로즈 립틴트,이니스프리,10500,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,192,시어 로즈 립틴트,이니스프리,10000,4.5,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,161,쥬시 드롭 립틴트,에뛰드,7000,4.4,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,183,오렌지 립틴트,닥터지,10000,4.4,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,195,핑크 립틴트,이니스프리,9500,4.4,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,199,틴티드 립틴트,이니스프리,9000,4.4,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,158,데이지 밀크 립틴트,미샤,7000,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,165,뉴 무드 립틴트,미샤,7500,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,178,크리미 립틴트,미샤,7500,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,180,글로시 립틴트,에뛰드,7000,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,186,젤 립틴트,에뛰드,7500,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,189,베리 립틴트,미샤,7000,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,191,코럴 피크 립틴트,에뛰드,7000,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,198,데이지 립틴트,에뛰드,6800,4.3,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,159,젤리 립틴트,에뛰드,6500,4.2,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,167,시어 슬림 립틴트,어노브,8500,4.2,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,187,밀키 립틴트,어노브,8000,4.2,hedonic,립틴트
C117,Impulsive,hedonic,46085,dry,립틴트,0.79,190,캔디 립틴트,에뛰드,6500,4.2,hedonic,립틴트
C118,Impulsive,utilitarian,25216,combo,로션,0.89,73,리들샷 로션,VT코스메틱,25000,4.7,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,51,시카 로션,코스알엑스,21000,4.7,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,79,마데카소사이드 로션,아누아,24000,4.6,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,82,진정 장벽 로션,코스알엑스,23000,4.6,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,93,진정 로션,코스알엑스,22000,4.6,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,63,그린티 밸런싱 로션,이니스프리,21000,4.5,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,85,시카 복구 로션,닥터지,21000,4.5,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,92,진정 로션,이니스프리,21500,4.5,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,97,갈락토 로션,코스알엑스,20000,4.5,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,69,비타민 로션,닥터지,23000,4.4,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,88,갈락토 에센스 로션,미샤,17000,4.4,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,64,퍼펙트 화이트닝 로션,미샤,14000,4.3,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,70,데일리 로션,어노브,8800,4.3,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,89,클린 로션,에뛰드,9000,4.2,utilitarian,로션
C118,Impulsive,utilitarian,25216,combo,로션,0.89,91,데일리 촉촉 로션,에뛰드,9500,4.2,utilitarian,로션
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,459,수분 바디워시,토리든,17500,4.6,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,465,딥 수분 바디워시,토리든,18500,4.6,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,478,세라마이드 바디워시,토리든,19000,4.6,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,452,그린티 바디워시,이니스프리,16000,4.5,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,456,더마 바디워시,닥터지,19000,4.5,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,472,그린티 바디워시,이니스프리,17000,4.5,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,483,히알루론 바디워시,토리든,18500,4.5,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,491,그린티 바디워시,이니스프리,17500,4.5,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,495,갈락토 바디워시,코스알엑스,19000,4.5,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,493,오트밀 수딩 바디워시,이니스프리,17000,4.4,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,468,모이스처 바디워시,미샤,11500,4.3,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,485,오트밀 바디워시,미샤,12000,4.3,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,489,모이스처 바디워시,미샤,11500,4.3,utilitarian,바디워시
C119,Impulsive,utilitarian,19869,dry,바디워시,0.77,487,내추럴 바디워시,어노브,11000,4.2,utilitarian,바디워시
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,306,라이스 파운데이션,조선미녀,21000,4.6,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,310,글로우 파운데이션,롬앤,23000,4.5,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,330,글로우 파운데이션,롬앤,24000,4.5,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,318,글로우 파운데이션 2호,롬앤,24000,4.5,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,326,라이스 파운데이션,조선미녀,22000,4.5,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,342,롱래스팅 파운데이션,롬앤,23000,4.5,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,350,빈티지 로즈 파운데이션,조선미녀,21000,4.5,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,340,베이비 스킨 파운데이션,미샤,19000,4.4,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,339,라이트 파운데이션,에뛰드,20000,4.3,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,344,비비 파운데이션,에뛰드,19500,4.3,hedonic,파운데이션
C120,Impulsive,hedonic,34971,oily,파운데이션,0.89,348,라이스 파운데이션,미샤,19000,4.3,hedonic,파운데이션
C121,Impulsive,hedonic,10970,all,스킨,0.84,37,로즈힙 스킨,어노브,9500,4.3,hedonic,스킨
C121,Impulsive,hedonic,10970,all,스킨,0.84,12,순수 스킨,에뛰드,8900,4.2,hedonic,스킨
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,319,시카 파운데이션,아누아,22000,4.6,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,345,슬림핏 파운데이션,클리오,25000,4.6,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,327,비타민 파운데이션,닥터지,25000,4.5,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,329,마데카소사이드 파운데이션,아누아,25000,4.5,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,341,내추럴 파운데이션,아누아,23000,4.5,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,304,퍼펙트 래스팅 파운데이션,미샤,18000,4.4,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,311,퍼펙트 커버 파운데이션,미샤,19000,4.4,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,334,내추럴 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,343,볼륨 파운데이션,이니스프리,22000,4.4,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,346,에어 파운데이션,미샤,18000,4.4,utilitarian,파운데이션
C122,Impulsive,utilitarian,25253,combo,파운데이션,0.8,332,데일리 파운데이션,미샤,16000,4.3,utilitarian,파운데이션
