consumer_id,psychographic_type,brainfry_score,n_recommended,product_id,product_name,brand,price,star_rating,review_count,baseline_type
C182,Utilitarian,0.36,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C182,Utilitarian,0.36,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C182,Utilitarian,0.36,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C183,Utilitarian,0.2,6,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C183,Utilitarian,0.2,6,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C183,Utilitarian,0.2,6,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C183,Utilitarian,0.2,6,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C183,Utilitarian,0.2,6,P0071,어성초 로션,아누아,26000,4.7,3900,popular
C183,Utilitarian,0.2,6,P0081,히알루론 로션,라네즈,36000,4.7,3800,popular
C184,Utilitarian,0.24,5,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C184,Utilitarian,0.24,5,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C184,Utilitarian,0.24,5,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C184,Utilitarian,0.24,5,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C184,Utilitarian,0.24,5,P0122,시카 진정 마스크팩,코스알엑스,4500,4.7,6500,popular
C185,Utilitarian,0.43,4,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C185,Utilitarian,0.43,4,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C185,Utilitarian,0.43,4,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,popular
C185,Utilitarian,0.43,4,P0474,시카 바디워시,코스알엑스,19000,4.6,4500,popular
C186,Utilitarian,0.21,6,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C186,Utilitarian,0.21,6,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C186,Utilitarian,0.21,6,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C186,Utilitarian,0.21,6,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C186,Utilitarian,0.21,6,P0429,민트 쿨링 샴푸,닥터지,22000,4.5,3400,popular
C186,Utilitarian,0.21,6,P0436,수분 샴푸,라네즈,33000,4.7,3400,popular
C187,Utilitarian,0.45,4,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C187,Utilitarian,0.45,4,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C187,Utilitarian,0.45,4,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C187,Utilitarian,0.45,4,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C188,Utilitarian,0.47,4,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C188,Utilitarian,0.47,4,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C188,Utilitarian,0.47,4,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C188,Utilitarian,0.47,4,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C189,Utilitarian,0.39,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C189,Utilitarian,0.39,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C189,Utilitarian,0.39,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C189,Utilitarian,0.39,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C190,Utilitarian,0.38,4,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C190,Utilitarian,0.38,4,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C190,Utilitarian,0.38,4,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,popular
C190,Utilitarian,0.38,4,P0474,시카 바디워시,코스알엑스,19000,4.6,4500,popular
C191,Utilitarian,0.34,5,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C191,Utilitarian,0.34,5,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C191,Utilitarian,0.34,5,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,popular
C191,Utilitarian,0.34,5,P0474,시카 바디워시,코스알엑스,19000,4.6,4500,popular
C191,Utilitarian,0.34,5,P0453,시카 바디워시,코스알엑스,18000,4.6,4200,popular
C192,Utilitarian,0.42,4,P0482,수분 바디워시,라네즈,29000,4.8,5800,popular
C192,Utilitarian,0.42,4,P0451,퍼퓸드 바디워시,라네즈,28000,4.8,5500,popular
C192,Utilitarian,0.42,4,P0492,라벤더 릴렉싱 바디워시,라네즈,28000,4.7,4800,popular
C192,Utilitarian,0.42,4,P0474,시카 바디워시,코스알엑스,19000,4.6,4500,popular
C193,Utilitarian,0.41,4,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C193,Utilitarian,0.41,4,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C193,Utilitarian,0.41,4,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C193,Utilitarian,0.41,4,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C194,Utilitarian,0.33,5,P0003,워터뱅크 블루 히알루로닉 스킨,라네즈,38000,4.8,5000,popular
C194,Utilitarian,0.33,5,P0016,스네일 96 뮤신 파워 스킨,코스알엑스,24000,4.7,4800,popular
C194,Utilitarian,0.33,5,P0006,히알루론 스킨,토리든,21000,4.7,4500,popular
C194,Utilitarian,0.33,5,P0035,리들샷 100 스킨,VT코스메틱,23000,4.7,4500,popular
C194,Utilitarian,0.33,5,P0001,그린티 씨드 스킨,이니스프리,25000,4.7,4200,popular
C195,Utilitarian,0.37,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C195,Utilitarian,0.37,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C195,Utilitarian,0.37,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C195,Utilitarian,0.37,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C196,Utilitarian,0.4,4,P0301,킬 커버 파운데이션,클리오,32000,4.8,6500,popular
C196,Utilitarian,0.4,4,P0321,킬 커버 글로우 파운데이션,클리오,34000,4.8,5800,popular
C196,Utilitarian,0.4,4,P0317,래스팅 픽스 파운데이션,클리오,33000,4.8,5200,popular
C196,Utilitarian,0.4,4,P0322,워터 파운데이션,라네즈,41000,4.7,4300,popular
C197,Utilitarian,0.23,5,P0121,녹차 수분 마스크팩,이니스프리,2000,4.5,9000,popular
C197,Utilitarian,0.23,5,P0111,알로에 수딩 젤 마스크팩,이니스프리,2200,4.5,8500,popular
C197,Utilitarian,0.23,5,P0135,수분 폭탄 마스크팩,이니스프리,1800,4.4,7500,popular
C197,Utilitarian,0.23,5,P0104,그린티 마스크팩,이니스프리,2000,4.4,7000,popular
C197,Utilitarian,0.23,5,P0122,시카 진정 마스크팩,코스알엑스,4500,4.7,6500,popular
C198,Utilitarian,0.45,4,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C198,Utilitarian,0.45,4,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C198,Utilitarian,0.45,4,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C198,Utilitarian,0.45,4,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C199,Utilitarian,0.44,4,P0422,어성초 두피 샴푸,아누아,21000,4.6,4300,popular
C199,Utilitarian,0.44,4,P0404,어성초 두피 샴푸,아누아,19000,4.6,4100,popular
C199,Utilitarian,0.44,4,P0421,탈모 케어 샴푸,닥터지,35000,4.7,3800,popular
C199,Utilitarian,0.44,4,P0403,더마 스칼프 샴푸,닥터지,22000,4.6,3500,popular
C200,Utilitarian,0.28,5,P0062,어성초 77 로션,아누아,19800,4.7,4600,popular
C200,Utilitarian,0.28,5,P0051,시카 로션,코스알엑스,21000,4.7,4100,popular
C200,Utilitarian,0.28,5,P0052,워터뱅크 로션,라네즈,39000,4.8,3900,popular
C200,Utilitarian,0.28,5,P0061,수분 로션,코스알엑스,20000,4.7,3900,popular
C200,Utilitarian,0.28,5,P0071,어성초 로션,아누아,26000,4.7,3900,popular
